#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 100  64
# Band-Index:    1
   0.31880     -8.945667
   0.33061     -8.885855
   0.34241     -8.825536
   0.35422     -8.764727
   0.36603     -8.703444
   0.37784     -8.641697
   0.38964     -8.579506
   0.40145     -8.516887
   0.41326     -8.453858
   0.42507     -8.390432
   0.43687     -8.326629
   0.44868     -8.262468
   0.46049     -8.197967
   0.47230     -8.133146
   0.48410     -8.068025
   0.49591     -8.002624
   0.50772     -7.936964
   0.51953     -7.871063
   0.53133     -7.804948
   0.54314     -7.738638
   0.55495     -7.672155
   0.56675     -7.605526
   0.57856     -7.538770
   0.57856     -7.538770
   0.59037     -7.605526
   0.60218     -7.672155
   0.61398     -7.738638
   0.62579     -7.804948
   0.63760     -7.871063
   0.64941     -7.936964
   0.66121     -8.002624
   0.67302     -8.068025
   0.68483     -8.133146
   0.69664     -8.197967
   0.70844     -8.262468
   0.72025     -8.326629
   0.73206     -8.390432
   0.74387     -8.453858
   0.75567     -8.516887
   0.76748     -8.579506
   0.77929     -8.641697
   0.79110     -8.703444
   0.80290     -8.764727
   0.81471     -8.825536
   0.82652     -8.885855
   0.83832     -8.945667
   0.85013     -9.004957
   0.86194     -9.063713
   0.87375     -9.121919
   0.88555     -9.179563
   0.89736     -9.236633
   0.90917     -9.293117
   0.92098     -9.349005
   0.93278     -9.404282
   0.94459     -9.434303
   0.95640     -9.412788
   0.96821     -9.390699
   0.98001     -9.368046
   0.99182     -9.344843
   1.00363     -9.321101
   1.01544     -9.296833
   1.02724     -9.272054
   1.03905     -9.246773
   1.05086     -9.221010
   1.06267     -9.194777
   1.07447     -9.168091
   1.08628     -9.140965
   1.09809     -9.113420
   1.10989     -9.085471
   1.12170     -9.057136
   1.13351     -9.028434
   1.14532     -8.999384
   1.15712     -8.970002
 
# Band-Index:    4
   1.15712     -8.970002
   1.14532     -8.940314
   1.13351     -8.910341
   1.12170     -8.880102
   1.10989     -8.849618
   1.09809     -8.818911
   1.08628     -8.788005
   1.07447     -8.756917
   1.06267     -8.725677
   1.05086     -8.694307
   1.03905     -8.662832
   1.02724     -8.631273
   1.01544     -8.599652
   1.00363     -8.567996
   0.99182     -8.536328
   0.98001     -8.504672
   0.96821     -8.473051
   0.95640     -8.441487
   0.94459     -8.410004
   0.93278     -8.378623
   0.92098     -8.347364
   0.90917     -8.316248
   0.89736     -8.285294
   0.88555     -8.254520
   0.87375     -8.223942
   0.86194     -8.193572
   0.85013     -8.163428
   0.83832     -8.133529
   0.82652     -8.103878
   0.81471     -8.074481
   0.80290     -8.045351
   0.79110     -8.016490
   0.77929     -7.987904
   0.76748     -7.959592
   0.75567     -7.931553
   0.74387     -7.903788
   0.73206     -7.876293
   0.72025     -7.849060
   0.70844     -7.822084
   0.69664     -7.795355
   0.68483     -7.768863
   0.67302     -7.742596
   0.66121     -7.716537
   0.64941     -7.690680
   0.63760     -7.665005
   0.62579     -7.639496
   0.61398     -7.614136
   0.60218     -7.588906
   0.59037     -7.563791
   0.57856     -7.538770
   0.57856     -7.538770
   0.56675     -7.563791
   0.55495     -7.588906
   0.54314     -7.614136
   0.53133     -7.639496
   0.51953     -7.665005
   0.50772     -7.690680
   0.49591     -7.716537
   0.48410     -7.742596
   0.47230     -7.768863
   0.46049     -7.795355
   0.44868     -7.822084
   0.43687     -7.849060
   0.42507     -7.876293
   0.41326     -7.903788
   0.40145     -7.931553
   0.38964     -7.959592
   0.37784     -7.987904
   0.36603     -8.016490
   0.35422     -8.045351
   0.34241     -8.074481
   0.33061     -8.103878
   0.31880     -8.133529
   0.30699     -8.163428
   0.29518     -8.193572
   0.28338     -8.223942
   0.27157     -8.254520
   0.25976     -8.285294
   0.24796     -8.316248
   0.23615     -8.347364
   0.22434     -8.378623
   0.21253     -8.410004
   0.20073     -8.441487
   0.18892     -8.473051
   0.17711     -8.504672
   0.16530     -8.536328
   0.15350     -8.567996
   0.14169     -8.599652
   0.12988     -8.631273
   0.11807     -8.662832
   0.10627     -8.694307
   0.09446     -8.725677
   0.08265     -8.756917
   0.07084     -8.788005
   0.05904     -8.818911
   0.04723     -8.849618
   0.03542     -8.880102
   0.02361     -8.910341
   0.01181     -8.940314
   0.00000     -8.970002
 
# Band-Index:    5
   0.00000     -6.135441
   0.01181     -6.169205
   0.02361     -6.202876
   0.03542     -6.236433
   0.04723     -6.269855
   0.05904     -6.303126
   0.07084     -6.336234
   0.08265     -6.369147
   0.09446     -6.401866
   0.10627     -6.434372
   0.11807     -6.466654
   0.12988     -6.498700
   0.14169     -6.530500
   0.15350     -6.562054
   0.16530     -6.593341
   0.17711     -6.624362
   0.18892     -6.655105
   0.20073     -6.685572
   0.21253     -6.715758
   0.22434     -6.745662
   0.23615     -6.775282
   0.24796     -6.804616
   0.25976     -6.833667
   0.27157     -6.862437
   0.28338     -6.890926
   0.29518     -6.919141
   0.30699     -6.947081
   0.31880     -6.974756
   0.33061     -7.002177
   0.34241     -7.029343
   0.35422     -7.056265
   0.36603     -7.082955
   0.37784     -7.109421
   0.38964     -7.135676
   0.40145     -7.161729
   0.41326     -7.187595
   0.42507     -7.213286
   0.43687     -7.238816
   0.44868     -7.264202
   0.46049     -7.289458
   0.47230     -7.314602
   0.48410     -7.339649
   0.49591     -7.364617
   0.50772     -7.389523
   0.51953     -7.414392
   0.53133     -7.439237
   0.54314     -7.464077
   0.55495     -7.488932
   0.56675     -7.513824
   0.57856     -7.538770
   0.57856     -7.538770
   0.59037     -7.513824
   0.60218     -7.488932
   0.61398     -7.464077
   0.62579     -7.439237
   0.63760     -7.414392
   0.64941     -7.389523
   0.66121     -7.364617
   0.67302     -7.339649
   0.68483     -7.314602
   0.69664     -7.289458
   0.70844     -7.264202
   0.72025     -7.238816
   0.73206     -7.213286
   0.74387     -7.187595
